sender,datetime,message
政通路305弄1号楼组群 ,2022/5/7 13:42,"  ""102阿姨"" 撤回了一条消息"
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 13:43,  [抱拳]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 13:44,images\[00257]2022-05-07 13-44-51
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 13:45,  [玫瑰]
WEI DG(wxid_9ie0krbntfj422) ,2022/5/7 14:02,images\[00258]2022-05-07 14-02-16
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 14:19,images\[00259]2022-05-07 14-19-13
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 14:20,  [玫瑰]
203(wxid_5glc0nycq89h11) ,2022/5/7 14:38,  过15分钟发鱼了噢
华华(wxid_zbk3k0ujszlp22) ,2022/5/7 14:39,images\[00260]2022-05-07 14-39-43
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 14:40,  哦哦
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/7 14:52,images\[00261]2022-05-07 14-52-33
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/7 15:08,images\[00262]2022-05-07 15-08-51
友谊(wxid_46lwnapv592c22) ,2022/5/7 15:18,images\[00263]2022-05-07 15-18-11
Xingying(wxid_mx7kedbaclw221) ,2022/5/7 15:18,images\[00264]2022-05-07 15-18-30
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 15:18,  [玫瑰]
雁雁_Kim(kimyan330) ,2022/5/7 15:34,  @毛头?鸡蛋来了
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 15:35,  哦哦
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 15:36,[点击播放语音]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 15:36,[点击播放语音]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 15:37,  来了
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/7 15:37,images\[00265]2022-05-07 15-37-12
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 15:38,[点击播放语音]
慧慧(wxid_2nbmnae87y3y22) ,2022/5/7 15:44,images\[00266]2022-05-07 15-44-20
政通路305弄1号楼组群 ,2022/5/7 15:50,"  ""沈玉华502"" 撤回了一条消息"
政通路305弄1号楼组群 ,2022/5/7 15:51,"  ""102阿姨"" 撤回了一条消息"
wxid_hz0g6i0fg9h511 ,2022/5/7 15:55,images\[00267]2022-05-07 15-55-44
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/7 15:58,images\[00268]2022-05-07 15-58-04
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/7 15:58,  401
锦绣(wxid_9j67lzrx9f3522) ,2022/5/7 16:22,images\[00269]2022-05-07 16-22-49
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 16:30,  [玫瑰]
雁雁_Kim(kimyan330) ,2022/5/7 16:42,images\[00270]2022-05-07 16-42-38
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 16:43,  [玫瑰]
203(wxid_5glc0nycq89h11) ,2022/5/7 16:43,  预计六点多发蔬菜噢～
203(wxid_5glc0nycq89h11) ,2022/5/7 16:43,images\[00271]2022-05-07 16-43-49
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 16:44,  
203(wxid_5glc0nycq89h11) ,2022/5/7 17:43,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/7 17:43,"  ??团购预告??

团购内容：利尔康75%酒精消毒液500ml（带喷嘴）*2瓶
团购金额：20.5元
起送份数：50组
团购时间：5月7日18:00-20:00
配送日期：预计5月8日

??注意：
酒精暂时没有后续团购计划，大家按需理性购买～"
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 19:15,[点击播放语音]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 19:16,[点击播放语音]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 19:16,  来了
友谊(wxid_46lwnapv592c22) ,2022/5/7 19:17,  来了
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 20:49,images\[00272]2022-05-07 20-49-03
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:30,  @毛头?其他二个弄是15号和23号可解封了对吗？
203(wxid_5glc0nycq89h11) ,2022/5/7 21:35,  这两个号之前是阳楼，现在解封成普通的楼栋了，不是可以出门的那种解封
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:35,  是不是上传的 告居民书 里写的? 我也刚刚在看。
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:36,  哦[捂脸]谢谢啊??
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:37,  15号、23号是楼号[捂脸]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:38,"  @203解释对的
  "
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:39,  刚刚转发了 告居民书后没看。因为女儿要跟我视频。
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:41,  没事的，盼着解封心切！错解了[抱拳][微笑]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:42,"  每个人都有这样想法，很正常的[抱拳]
  没事的"
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:43,  嗯嗯
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:44,"  我们1号楼的居民，都很不错的[强]都很配合到位的[强]
  胜利在望[玫瑰][玫瑰][玫瑰]
   真的感谢大家的支持和配合[抱拳][抱拳][抱拳]
  "
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:54,  只不过居委志愿者和团长们都非常辛苦的了，还有楼道长，为争取早日自由我们的配合是必须的也是应该的！[拳头][胜利]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 21:56,  
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 21:59,  [转发的网页]
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 22:00,  这个不知真假，点开看看千万千万小心[捂脸]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:02,  好像是的哦
203(wxid_5glc0nycq89h11) ,2022/5/7 22:02,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:02,  我们楼一定要坚持住[加油]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 22:04,"  可能是针对老城区。
  他们的住处都是合用的，太密集了。"
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 22:05,  一人感染全楼运转太可怕了，运得不好是阴也会变阳了，是的l号楼坚持住！
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 22:06,  升级防控也是好事情，能达到早日清零
我 ,2022/5/7 22:07,  但是有阴出阳留的真实情况，其他小区朋友的楼栋就是这样，阴性的反而去江湾隔离的。所以全阴还是最稳妥！[合十][合十][合十]大家保重
203(wxid_5glc0nycq89h11) ,2022/5/7 22:09,  我们楼有没有需要买小番茄的
夕军(wxid_18xodpzfqk9n22) ,2022/5/7 22:10,  好像不那么喜欢吃[捂脸]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:10,images\[00273]2022-05-07 22-10-15
203(wxid_5glc0nycq89h11) ,2022/5/7 22:10,  还剩3盒
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 22:11,  给我
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/7 22:11,  一盒
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/7 22:12,  我一盒
203(wxid_5glc0nycq89h11) ,2022/5/7 22:12,  
203(wxid_5glc0nycq89h11) ,2022/5/7 22:12,  还有1盒，有需要的吗？
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 22:13,  我买一盒
203(wxid_5glc0nycq89h11) ,2022/5/7 22:13,  好的
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/7 22:13,  现在拿，还是明天拿
203(wxid_5glc0nycq89h11) ,2022/5/7 22:15,  明天吧～今天太晚啦
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/7 22:15,  好的
203(wxid_5glc0nycq89h11) ,2022/5/7 22:16,  25块钱一盒噢，大家微信转我就好～明天给大家分
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 22:16,  好的。
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/7 22:17,  [微信转账，金额：25.00元]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/7 22:17,  [微信转账，金额：25.00元]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:17,  [微信转账，金额：25.00元]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:17,  [微信转账，金额：25.00元]
203(wxid_5glc0nycq89h11) ,2022/5/7 22:17,  
周燕(wxid_6tseuu2cvcg622) ,2022/5/8 7:40,  守望美好，共渡难关，阳光总在风雨后！非常时期献上温馨的祝福?? 让健康和我们一路同行！[玫瑰][微笑]??????
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 8:07,images\[00274]2022-05-08 08-07-27
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 8:28,images\[00275]2022-05-08 08-28-13
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 11:23,  @所有人?目前医院门诊基本已开放，但伴随感染风险系数增大，很多未打疫苗和未做核酸的人都前往了医院。请大家转群友情提醒一下：进入医院请全程佩戴N95口罩，非必要不摘脱。请随身携带免洗手消毒液，触碰院内物资后及时手卫生 ，尽量避免触碰口罩区域外的外露皮肤：比如额、眼、耳及颈部。回家后的外套第一时间要么日晒要么除菌洗衣液浸洗，摘下的口罩放在专设袋内，袋口闭合丢弃不再使用。外带回的包裹外表用酒精湿巾擦拭，最后勿忘洗手。保护好自己。谢谢[抱拳]
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 11:25,  收到谢谢??
雯雯(wxid_95t9kf4tv1h522) ,2022/5/8 11:34,  
雯雯(wxid_95t9kf4tv1h522) ,2022/5/8 11:34,  
203(wxid_5glc0nycq89h11) ,2022/5/8 12:06,  小番茄到了噢
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 12:15,  拿到了，谢谢[抱拳]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 12:52,"  各位邻居:
  今天下午还是在家做抗原哦。
  谢谢大家[抱拳]"
周燕(wxid_6tseuu2cvcg622) ,2022/5/8 12:54,images\[00276]2022-05-08 12-54-13
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 12:54,  [强]
203(wxid_5glc0nycq89h11) ,2022/5/8 14:20,  现在正在运输阳性病人，大家不要出门噢！
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/8 14:21,  知道了谢谢
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 14:21,  哦
华华(wxid_zbk3k0ujszlp22) ,2022/5/8 14:36,images\[00277]2022-05-08 14-36-41
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 14:38,  [玫瑰]
WEI DG(wxid_9ie0krbntfj422) ,2022/5/8 14:42,images\[00278]2022-05-08 14-42-15
慧慧(wxid_2nbmnae87y3y22) ,2022/5/8 14:53,images\[00279]2022-05-08 14-53-01
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 14:53,  [玫瑰]
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 14:56,images\[00280]2022-05-08 14-56-10
我 ,2022/5/8 14:58,images\[00281]2022-05-08 14-58-48
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 15:01,  [玫瑰]
友谊(wxid_46lwnapv592c22) ,2022/5/8 15:15,images\[00282]2022-05-08 15-15-00
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/8 15:18,images\[00283]2022-05-08 15-18-22
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/8 15:19,images\[00284]2022-05-08 15-19-13
304(anyap22f) ,2022/5/8 15:32,images\[00285]2022-05-08 15-32-54
英姿(wxid_azz5pbps4v3b22) ,2022/5/8 15:35,images\[00286]2022-05-08 15-35-56
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 15:47,  [玫瑰]
203(wxid_5glc0nycq89h11) ,2022/5/8 15:49,images\[00287]2022-05-08 15-49-55
203(wxid_5glc0nycq89h11) ,2022/5/8 15:50,  多买一个西瓜??
203(wxid_5glc0nycq89h11) ,2022/5/8 15:50,  有需要的吗？
203(wxid_5glc0nycq89h11) ,2022/5/8 15:51,  特小凤或者8424都可以～
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/8 15:53,images\[00288]2022-05-08 15-53-24
Xingying(wxid_mx7kedbaclw221) ,2022/5/8 15:59,images\[00289]2022-05-08 15-59-36
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 16:01,  [玫瑰]
锦绣(wxid_9j67lzrx9f3522) ,2022/5/8 16:12,images\[00290]2022-05-08 16-12-22
wxid_hz0g6i0fg9h511 ,2022/5/8 16:18,images\[00291]2022-05-08 16-18-05
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/8 16:22,images\[00292]2022-05-08 16-22-43
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/8 16:22,  401
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/8 16:49,images\[00293]2022-05-08 16-49-45
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/8 16:49,  103
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 17:23,images\[00294]2022-05-08 17-23-27
Zedd在的(wxid_wg41ckltfjwv41) ,2022/5/8 17:51,images\[00295]2022-05-08 17-51-17
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 17:52,  明天开始每天进行2次抗原自测，早上7-9点，楼组长9点前上报结果，晚上6-8点，8点前上报结果。请各位居民务必认认真真开展抗原检测，谢谢配合[合十][合十][合十]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 17:52,  如果有些人没起床或者各种原因9点前没做，那么一定请他们上午一定要做一次！晚上的抗原结果请大家务必按时报给我，我晚上要统计好上报给点位长的，麻烦大家了，谢谢！[玫瑰][玫瑰][玫瑰]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 17:53,  @所有人?这是上级通知，请大家告知楼里居民哦！谢谢大家！
友谊(wxid_46lwnapv592c22) ,2022/5/8 18:07,  知道了[抱拳]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 18:19,"  各位邻居: 
  接上级通知，从明天开始一天做二次抗原:
  上午9点前上传
  下午4点左右上传
   胜利在望了[玫瑰]请大家配合好[抱拳]谢谢大家[抱拳][抱拳][抱拳]"
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 18:25,  好的??
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/8 18:29,  知道了谢谢
203(wxid_5glc0nycq89h11) ,2022/5/8 18:31,  我朋友住五角场街道别的小区，她们昨天也通知了这个，但是今天说又有新政策啦
203(wxid_5glc0nycq89h11) ,2022/5/8 18:31,images\[00296]2022-05-08 18-31-33
203(wxid_5glc0nycq89h11) ,2022/5/8 18:32,  不知道会不会一会我们小区也调整抗原时间
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 18:33,  如果有，马上转发。
203(wxid_5glc0nycq89h11) ,2022/5/8 18:34,  政策天天在变，辛苦啦[玫瑰]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 18:34,  是的
周燕(wxid_6tseuu2cvcg622) ,2022/5/8 18:58,  毛头您是我们好组长，幸苦了经过一个月每次通知居民做核酸和发放检测，我们忠心感谢您。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 18:58,  谢谢啦[抱拳][抱拳][抱拳]
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 19:58,  有人喜欢新疆人的馕吗？买多了，可以让出五个[微笑]
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 19:58,images\[00297]2022-05-08 19-58-37
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 19:59,  给我二个[抱拳]
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 20:00,  @毛头?好的，还有谁要吗？
友谊(wxid_46lwnapv592c22) ,2022/5/8 20:01,   给我吧
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 20:01,  它一买就要10个一买的
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 20:01,  好的
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 20:01,images\[00298]2022-05-08 20-01-33
夕军(wxid_18xodpzfqk9n22) ,2022/5/8 20:02,  我拿给你们
友谊(wxid_46lwnapv592c22) ,2022/5/8 20:02,  钱转给你
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/8 20:02,  好的
周燕(wxid_6tseuu2cvcg622) ,2022/5/9 7:21,images\[00299]2022-05-09 07-21-04
周燕(wxid_6tseuu2cvcg622) ,2022/5/9 7:21,  毛头您看看可以吗?
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 7:31,  可以的[抱拳]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 7:32,"  麻烦请各位邻居:
  辛苦一下，起来做抗原了[抱拳]
  谢谢大家[抱拳][抱拳][抱拳]"
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 7:38,images\[00300]2022-05-09 07-38-31
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/9 7:43,images\[00301]2022-05-09 07-43-36
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 7:45,  [抱拳]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/9 7:46,images\[00302]2022-05-09 07-46-39
华华(wxid_zbk3k0ujszlp22) ,2022/5/9 7:47,images\[00303]2022-05-09 07-47-03
WEI DG(wxid_9ie0krbntfj422) ,2022/5/9 7:52,images\[00304]2022-05-09 07-52-29
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 7:54,  [玫瑰]
友谊(wxid_46lwnapv592c22) ,2022/5/9 8:07,images\[00305]2022-05-09 08-07-34
Xingying(wxid_mx7kedbaclw221) ,2022/5/9 8:12,images\[00306]2022-05-09 08-12-38
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:12,  [玫瑰]
我 ,2022/5/9 8:15,images\[00307]2022-05-09 08-15-24
夕军(wxid_18xodpzfqk9n22) ,2022/5/9 8:20,images\[00308]2022-05-09 08-20-16
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:20,  [抱拳]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/9 8:23,images\[00309]2022-05-09 08-23-41
英姿(wxid_azz5pbps4v3b22) ,2022/5/9 8:28,images\[00310]2022-05-09 08-28-46
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/9 8:29,images\[00311]2022-05-09 08-29-02
锦绣(wxid_9j67lzrx9f3522) ,2022/5/9 8:29,images\[00312]2022-05-09 08-29-31
304(anyap22f) ,2022/5/9 8:31,images\[00313]2022-05-09 08-31-45
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/9 8:34,images\[00314]2022-05-09 08-34-26
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/9 8:34,  401
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:36,  [抱拳]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:42,  谢谢大家的配合[抱拳]
慧慧(wxid_2nbmnae87y3y22) ,2022/5/9 8:52,images\[00315]2022-05-09 08-52-06
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:52,  [玫瑰]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 8:55,"  今天下午继续做抗原哦
  傍晚5点半左右上传。
  谢谢大家[抱拳]"
夕军(wxid_18xodpzfqk9n22) ,2022/5/9 8:59,  
Zedd在的(wxid_wg41ckltfjwv41) ,2022/5/9 9:17,images\[00316]2022-05-09 09-17-23
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 13:27,"  各位邻居: 
  刚刚接到通知，从今天起，每天二次做好的抗原板要回收了。
  请大家上午做好的抗原板放着。
  等下午做好的抗原板一起回收。
  晚上我会每户回收的[抱拳]
  请大家能理解[抱拳][抱拳][抱拳]"
203(wxid_5glc0nycq89h11) ,2022/5/9 13:28,  收到
英姿(wxid_azz5pbps4v3b22) ,2022/5/9 13:28,  早上的已经扔了呀
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/9 13:28,  收到
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 13:29,  没事的，从晚上开始[抱拳]
英姿(wxid_azz5pbps4v3b22) ,2022/5/9 13:29,  好的?? 
夕军(wxid_18xodpzfqk9n22) ,2022/5/9 13:29,  收到
友谊(wxid_46lwnapv592c22) ,2022/5/9 13:29,  收到
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 13:31,"  每天还是二次抗原哦
  上午一次抗原，时间8点半前上传。
  下午一次抗原，时间5点半左右上传。
  还是一句话: 胜利在望[玫瑰]谢谢大家配合[抱拳][抱拳][抱拳]"
夕军(wxid_18xodpzfqk9n22) ,2022/5/9 13:34,  [胜利][胜利][胜利]
华华(wxid_zbk3k0ujszlp22) ,2022/5/9 15:50,images\[00317]2022-05-09 15-50-37
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 15:51,  [抱拳]
我 ,2022/5/9 15:51,images\[00318]2022-05-09 15-51-33
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 15:51,[点击播放语音]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/9 15:55,images\[00319]2022-05-09 15-55-19
慧慧(wxid_2nbmnae87y3y22) ,2022/5/9 15:55,images\[00320]2022-05-09 15-55-33
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 15:55,  [玫瑰]
雁雁_Kim(kimyan330) ,2022/5/9 15:56,images\[00321]2022-05-09 15-56-32
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 15:57,  [玫瑰]
华华(wxid_zbk3k0ujszlp22) ,2022/5/9 16:00,  @毛头?好的
wxid_hz0g6i0fg9h511 ,2022/5/9 16:04,images\[00322]2022-05-09 16-04-16
夕军(wxid_18xodpzfqk9n22) ,2022/5/9 16:04,images\[00323]2022-05-09 16-04-16
wxid_hz0g6i0fg9h511 ,2022/5/9 16:04,  上午我忘做了
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 16:05,  哦哦
WEI DG(wxid_9ie0krbntfj422) ,2022/5/9 16:07,images\[00324]2022-05-09 16-07-02
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/9 16:09,images\[00325]2022-05-09 16-09-17
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/9 16:09,  401
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 16:09,  [抱拳]
友谊(wxid_46lwnapv592c22) ,2022/5/9 16:12,images\[00326]2022-05-09 16-12-57
周燕(wxid_6tseuu2cvcg622) ,2022/5/9 16:18,images\[00327]2022-05-09 16-18-06
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 16:18,  [拥抱]
英姿(wxid_azz5pbps4v3b22) ,2022/5/9 16:19,images\[00328]2022-05-09 16-19-06
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/9 16:28,images\[00329]2022-05-09 16-28-28
304(anyap22f) ,2022/5/9 16:57,images\[00330]2022-05-09 16-57-08
Xingying(wxid_mx7kedbaclw221) ,2022/5/9 16:58,images\[00331]2022-05-09 16-58-38
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 16:58,  [玫瑰]
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/9 16:59,images\[00332]2022-05-09 16-59-15
锦绣(wxid_9j67lzrx9f3522) ,2022/5/9 17:13,images\[00333]2022-05-09 17-13-16
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/9 17:19,images\[00334]2022-05-09 17-19-34
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 17:35,  [拥抱]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 17:57,images\[00335]2022-05-09 17-57-53
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/9 20:29,images\[00336]2022-05-09 20-29-42
华华(wxid_zbk3k0ujszlp22) ,2022/5/10 5:02,  [转发的网页]
周燕(wxid_6tseuu2cvcg622) ,2022/5/10 7:43,images\[00337]2022-05-10 07-43-10
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/10 7:44,images\[00338]2022-05-10 07-44-03
WEI DG(wxid_9ie0krbntfj422) ,2022/5/10 7:53,images\[00339]2022-05-10 07-53-29
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 7:54,  [拥抱]
夕军(wxid_18xodpzfqk9n22) ,2022/5/10 8:16,images\[00340]2022-05-10 08-16-29
Xingying(wxid_mx7kedbaclw221) ,2022/5/10 8:17,images\[00341]2022-05-10 08-17-08
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:18,  [玫瑰]
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/10 8:18,images\[00342]2022-05-10 08-18-35
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:18,images\[00343]2022-05-10 08-18-40
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/10 8:18,  401
Zedd在的(wxid_wg41ckltfjwv41) ,2022/5/10 8:18,images\[00344]2022-05-10 08-18-49
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:19,  [玫瑰]
wxid_hz0g6i0fg9h511 ,2022/5/10 8:19,images\[00345]2022-05-10 08-19-26
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:20,  [玫瑰]
英姿(wxid_azz5pbps4v3b22) ,2022/5/10 8:24,images\[00346]2022-05-10 08-24-11
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/10 8:26,images\[00347]2022-05-10 08-26-24
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/10 8:29,images\[00348]2022-05-10 08-29-19
友谊(wxid_46lwnapv592c22) ,2022/5/10 8:30,images\[00349]2022-05-10 08-30-19
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:30,  [玫瑰]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:30,  [玫瑰]
华华(wxid_zbk3k0ujszlp22) ,2022/5/10 8:31,images\[00350]2022-05-10 08-31-05
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:35,  [玫瑰]
慧慧(wxid_2nbmnae87y3y22) ,2022/5/10 8:38,images\[00351]2022-05-10 08-38-08
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:38,  [玫瑰]
304(anyap22f) ,2022/5/10 8:41,images\[00352]2022-05-10 08-41-36
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:41,  [玫瑰]
锦绣(wxid_9j67lzrx9f3522) ,2022/5/10 8:44,images\[00353]2022-05-10 08-44-04
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/10 8:51,images\[00354]2022-05-10 08-51-27
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 8:55,  [玫瑰]
夕军(wxid_18xodpzfqk9n22) ,2022/5/10 9:23,  转发个搞笑的抗原
夕军(wxid_18xodpzfqk9n22) ,2022/5/10 9:23,images\[00355]2022-05-10 09-23-46
夕军(wxid_18xodpzfqk9n22) ,2022/5/10 10:28,images\[00356]2022-05-10 10-28-44
我 ,2022/5/10 11:02,images\[00357]2022-05-10 11-02-18
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 15:00,  各位邻居: 下午继续抗原哦[抱拳]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/10 15:01,  知道了谢谢
304(anyap22f) ,2022/5/10 15:17,images\[00358]2022-05-10 15-17-23
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/10 15:17,  [玫瑰]
