,博主名称,博主主页,关注数,粉丝数,博文链接,发布内容,Unnamed: 6,图片数量,是否存在图片,是否存在视频,发布时间,转发数,评论数,点赞数,confidence,score,sentiment
139,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0rq2w9sR?uid=2014034660&rl=0#cmtfrm,#晚间分享#藏在烟火里的浪漫！#长沙橘洲焰火回归#5月11日晚，湖南长沙橘洲焰火再度绽放。一起感受这份璀璨的浪漫↓↓（三湘都市报） 人民日报的微博视频,参与类,,,有,05月13日 21:50,,,1.0,0.999933,0.99997,2
140,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0r2v7khm?uid=2014034660&rl=0#cmtfrm,"日前,《月见蟠龙 The Moon Journey》光影秀 ，以灵逸多彩、水光相映的当代光影惊艳亮相蟠龙天地。游古今畅想，望江南新韵！当夜幕降临，《月见蟠龙》中明月升起，蟠龙舞动的画面映于江南的水色柔波，也照进来往之人的心里。月见穿游蟠龙，光影点亮上海。#魔都美好打卡地#",信息类,6.0,有,,05月13日 20:52,,,1.0,0.999684,0.999858,2
141,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0qCwpMbY?uid=2014034660&rl=0#cmtfrm,关于520的超前浪漫，将“以音乐的方式”带来全新体验！TRI第三空间 联合黑石M+园区、幸福集荟、橄榄古典音乐、上海译文出版社，共同创办「心动音乐局」系列活动，通过城市巡游、艺术共创、音乐快闪、联合市集、心动音乐会……为你持续开启心动模式！,信息类,,有,,05月13日 19:48,,,2.0,0.999835,0.999926,2
142,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0pZ9njoD?uid=2014034660&rl=0#cmtfrm,#美食#韭菜中含有丰富的维生素，能促进肠胃蠕动，润肠通便。但是，做韭菜合子一般都要和面做皮儿，许多人嫌麻烦，今天就教你一招，用手抓饼来做皮儿！ 央视一套的微博视频,信息类,,,有,05月13日 18:11,,1.0,2.0,0.908343,0.958754,2
143,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0pGtzD0A?uid=2014034660&rl=0#cmtfrm,📍上海·徐家汇公园，莫奈风卷出新高度！via @坡坡的旅行日记 #城市巡游记# 坡坡的旅行日记的微博视频,信息类,,,有,05月13日 17:25,1.0,,8.0,0.99812,0.999154,2
144,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0plndThh?uid=2014034660&rl=0#cmtfrm,518国际博物馆日，青浦博物馆又上新！为展示龙泉悠久的陶瓷烧造历史，传播和弘扬龙泉青瓷文化。近日，由上海市青浦区博物馆与浙江省龙泉市博物馆联袂推出的“天下龙泉——龙泉青瓷传承与创新展”在青浦区博物馆开展。@绿色青浦 绿色青浦的微博视频,信息类,,,有,05月13日 16:33,,,2.0,0.980159,0.991072,2
145,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0p1u6qDk?uid=2014034660&rl=0#cmtfrm,2023年5月11日-6月11日，虹口区青藤美术馆推出“青藤非遗周”开幕展，即“从日出到日出——钧窑十二时辰幻彩典藏展”，该展览从钧窑原产地——河南省禹州市神垕古镇收集到多位钧窑艺术家的精品钧瓷，其中不乏收藏级珍品，呈现出一场火与彩的视觉盛宴。 #上海看展#,信息类,6.0,有,,05月13日 15:44,1.0,2.0,2.0,0.998279,0.999225,2
146,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0oto66s1?uid=2014034660&rl=0#cmtfrm,#上海长风海洋世界# 的海底时尚辣妈「小丑鱼」向妈妈们发来#母亲节# 祝福！祝妈妈们越来越美丽！创造属于自己的精彩！#爱心长风海洋世界# 上海长风海洋世界的微博视频,信息类,,,有,05月13日 14:20,,1.0,0.0,0.999902,0.999956,2
147,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0o30guuy?uid=2014034660&rl=0#cmtfrm,五月的滨江森林公园一朵朵八仙花长满了花苞，静待绽放最美姿态 ，接力下一波赏花热潮，浪漫花海一起来期待~#魔都美好打卡地#,参与类,4.0,有,,05月13日 13:15,,2.0,3.0,0.997915,0.999062,2
148,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0nL92XNF?uid=2014034660&rl=0#cmtfrm,#上海非遗美食#一起走进颛桥桶蒸糕。在上海闵行颛桥地区，百年来都有蒸制桶蒸糕的传统，以祝愿家人、生活“百事俱高”。与其他小小米糕不同的是，最常见的颛桥桶蒸糕直径约30厘米，厚度也有10多厘米。制作一整块糕要花费约6-7斤糯米粉和粳米粉。除了“个头”大，使用杉木桶蒸制，也是颛桥桶蒸糕技艺传承人坚持的选择。,信息类,3.0,有,,05月13日 12:31,,,1.0,0.992881,0.996796,2
149,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0nad3Aza?uid=2014034660&rl=0#cmtfrm,“国之大道 畅游西藏”G219国道西藏段旅游分享会日前成功举行。G219国道北起新疆喀纳斯，南至广西东兴市，经过新疆，西藏，云南，广西4个省市区，是中国西北、西南地区的边境公路。新219线全程长达10065公里，是中国里程最长的国道。其中，G219国道西藏段全长3486公里，由西向东，从阿里地区日土县出发，跨越阿里、日喀则、山南、林芝四市地，最终从林芝的察隅县离开西藏。沿线有5座海拔8000米以上的山峰，大型冰川区20处，大型湖泊19个，景观类型包罗万象，是探索西藏奥秘的最佳去处。 分享会通过多媒体演示、深度访谈、对话交流，全方位、多层次地展现了西藏G219国道沿线地区线长面广、民族民俗独特、地理环境多样、生态资源丰富等特点；回顾了G219国道西藏段旅游踩线活动的精彩内容，推介了多条具有当地特色的旅游线路。本次邀请了资深导游、旅游达人、媒体达人现场分享西藏全境旅游资源和G219国道沿途的风景名胜。承办方中国旅游集团旅行服务有限公司还在现场精心准备了数百张西藏主题明信片，现场观众在明信片上留下寄语，将从拉萨统一邮寄至全国各地，为自己的西藏G219之旅留下美好纪念。,信息类,6.0,有,,05月13日 11:00,1.0,,2.0,0.999048,0.999571,2
150,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0mUAoWoK?uid=2014034660&rl=0#cmtfrm,#美育日课# 淳化阁帖：中国法帖之冠、丛帖始祖，最善本与修内可本齐出👇,信息类,,有,,05月13日 10:21,,,4.0,0.975399,0.98893,2
151,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0mPUwewZ?uid=2014034660&rl=0#cmtfrm,本周新展来了！艺仓美术馆新展“再次孟菲斯 MEMPHIS AGAIN：设计革新 1981-1985”，作为20世纪最具创新性的后现代设计流派，展览梳理回顾1981-1985年孟菲斯至关重要的发展脉络，呈现近200件最具代表性的家具及物件精彩设计之作；以全新的视觉形象与强烈的新文化氛围，带领观众走进孟菲斯充满想象力的梦幻设计世界。#上海看展#,信息类,,有,,05月13日 10:10,,2.0,1.0,0.999326,0.999697,2
152,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0mfnw6Ik?uid=2014034660&rl=0#cmtfrm,#早安上海#在疲惫的日子里学会给自己解乏，把普通的日子过得浪漫。#早安#,信息类,,有,,05月13日 08:40,,1.0,0.0,0.999797,0.999909,2
153,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0hZX67qL?uid=2014034660&rl=0#cmtfrm,【还记得吗？#这些歌为512抗震救灾而作#】“无论你在哪里，我都要找到你。”汶川地震15年了，网友说：#永远会被2008年抗震救灾曲感动#。当年，我们生死不离；如今，这片土地生生不息↓↓微纪录片《汶川·重生》5月12日上线！致敬重生！ 人民日报的微博视频,信息类,,,有,05月12日 21:51,3.0,1.0,6.0,0.997792,0.999006,2
154,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0hr2B7t8?uid=2014034660&rl=0#cmtfrm,原创#音乐剧哈姆雷特# 昨晚在上海文化广场首演！带你重新走进：生存，还是毁灭，感受命运沿着剑锋游走，回溯不曾磨灭的古老传奇。 #上海演出#,信息类,6.0,有,,05月12日 20:25,1.0,1.0,2.0,0.99887,0.999491,2
155,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0h0F8RDo?uid=2014034660&rl=0#cmtfrm,在宝山智慧湾“箱遇”炫酷周末。动感乐队上演怀旧金曲、炫目灯光秀嗨翻全场、百辆汽车摆阵后备箱市集！周末，快来宝山智慧湾科创园免费”赶集“！浓浓烟火气和个性时尚的周末休闲方式，邀您来体验！（新民晚报） 新民晚报新民网的微博视频,信息类,,,有,05月12日 19:20,1.0,,0.0,0.991385,0.996123,2
156,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0gEl0vgg?uid=2014034660&rl=0#cmtfrm,#美食推荐#这个季节的丝瓜很肥美，一定要给家人安排一道丝瓜肉片汤，简单好吃还营养~#美食# 365天美食推荐的微博视频,信息类,,,有,05月12日 18:25,2.0,1.0,2.0,0.999569,0.999806,2
157,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0gb71WEU?uid=2014034660&rl=0#cmtfrm,隐于都市的“森林氧吧”，就在浦东高桥！在黄浦江、长江和东海三水汇聚之地，有一片上海森林覆盖率最高的公园。那里绿树成荫、花开遍地、湿地成片、充满野趣，堪称都市氧吧。夏日降至，想不想去那里吹吹风，感受清凉？@SMGNEWS SMGNEWS的微博视频,信息类,,,有,05月12日 17:13,,1.0,1.0,0.996164,0.998274,2
158,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0fQ0hMPx?uid=2014034660&rl=0#cmtfrm,“#5•18国际博物馆日#”上海市博物馆特展指南在此，你最想看哪个？2023年“5•18国际博物馆日”期间，上海市博物馆推出一系列精品特展，让我们一起走进博物馆，爱上博物馆，真切感受“博物馆赋能美好生活，博物馆点亮城市未来”。指南详见↓自在长三角｜来上海看文博大展—— “5•18国际博物馆日”上海市博物馆特展指南,参与类,6.0,有,,05月12日 16:21,1.0,,1.0,0.990106,0.995548,2
159,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0fpdmiTN?uid=2014034660&rl=0#cmtfrm,一条路，一段历史，一季艺术，让沉寂的方浜再次热闹，让往昔的记忆再次回归。#时光豫园#带你追忆大豫园的古今对比，探索猫街的前世今生。#时光豫园##大豫园历史##外滩艺术季##上海老街变成了上海猫街#@了不起的豫园灯会 了不起的豫园灯会的微博视频,信息类,,,有,05月12日 15:15,,,0.0,0.999932,0.999969,2
160,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0fd4tEbS?uid=2014034660&rl=0#cmtfrm,初夏漕泾郊野公园亲水指南！这样玩才痛快！初夏的漕泾郊野公园，仍然有春的气息，但又透出夏的活力，到处洋溢着生机。无水不夏，夏天与水花总是绝配！让我们一起走进漕泾郊野公园，水面撒欢，用美照称霸朋友圈！#魔都美好打卡地#,参与类,9.0,有,,05月12日 14:45,,,1.0,0.996865,0.998589,2
161,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0eKCEWBN?uid=2014034660&rl=0#cmtfrm,柔者成承｜展期已过半，你来看展了吗？一起通过视频进入展览现场，感受艺术家们是怎样通过一件件触动人心的雕塑、绘画、装置等多形态的艺术作品，展现出那些毫不起眼的，在日常生活中被忽视的温柔的力量。#柔者成承##震旦博物馆# 上海震旦博物馆的微博视频,信息类,,,有,05月12日 13:35,,,0.0,0.994497,0.997524,2
162,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0ejqCw9G?uid=2014034660&rl=0#cmtfrm,#上海非遗美食#带你走进叶榭软糕。叶榭软糕始于明万历元年（1573年），历经400余年。叶榭镇自古就是鱼米之乡，当地人制作的叶榭软糕，工艺独到，美味可口，民间有顺口溜“浦南点心三件宝，亭林馒头张泽饺，叶榭软糕刮刮叫”。叶榭软糕具有松、软、甜、香、肥五大特点，口感松软香甜而不腻。你尝过吗？,信息类,2.0,有,,05月12日 12:28,1.0,,4.0,0.99279,0.996755,2
163,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0dOPtvqW?uid=2014034660&rl=0#cmtfrm,“梵高再现”夜场开放， #博物馆夏日奇妙夜#来啦！5月12日至9月10日期间的法定节假日夜间及其他日期内的周五、周六、周日夜间，世博会博物馆将延长开放时间，2000停止入馆，2100闭馆。夜间开放区域为：特效影院、“梵高再现”观展区域和咖啡厅。友情提醒：观众进馆需提前实名预约。预约方式：世博会博物馆官网（www.expo-museum.org）或官方微信公众号预约（服务信息-预约服务）。,信息类,9.0,有,,05月12日 11:12,,,3.0,0.980495,0.991223,2
164,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0dtVdwbL?uid=2014034660&rl=0#cmtfrm,“云游世界”城市漫游计划——云南风情展在仲盛世界商城j昨天开幕。活动旨在推广云南民族文化、咖啡等特色产业，突破常规商业的主题活动形式，以商业空间为纽带，连接城市文化与艺术创新，探索美好世界。此次云南风情展将持续三周，周末将联合小童心·大艺术、艾涂图、东方童画、上海工艺美术学院手工艺学院、JNBY、英孚教育、金芭蕾舞蹈、上海东方广播电台、西贝莜面村等品牌和机构共同呈现主题各异的互动体验与活动。活动现场不仅能够绘制云南的美好风情，还能体验非遗扎染、砂纸画、香薰石膏DIY等，在艺术与文化的碰撞间，让不同年龄的消费群体感受到的不仅仅是城市风情、美食与旅游，更多的是对非遗艺术、民族文化的深度探索。本次活动也被列为上海市第四届“五五购物节”的市级重点商业活动。,信息类,6.0,有,,05月12日 10:21,1.0,1.0,1.0,0.999415,0.999737,2
165,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0d79jALo?uid=2014034660&rl=0#cmtfrm,#美育日课# 乐游上海艺术季一周推荐来了！,信息类,,有,,05月12日 09:25,,,0.0,0.993436,0.997046,2
166,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N0cO4vxWb?uid=2014034660&rl=0#cmtfrm,#早安上海#过去的昨天越来越多，期待的明天也越来越少，当下的今天才是刚刚好！,信息类,,有,,05月12日 08:38,,1.0,1.0,0.991359,0.996112,2
167,乐游上海,https://weibo.cn/shanghaitourism?gid=10001,420,404万,https://weibo.cn/comment/N08qVBUqt?uid=2014034660&rl=0#cmtfrm,#晚间分享#梦中情房！#这对小鸟是懂建筑美学的#近日，山东潍坊昌邑，一对中华攀雀夫妇的“婚房”门口一片芬芳。微风拂过，槐花摇曳，“花园洋房”诗情画意。网友：堪比一级建造师。农民频道的微博视频,信息类,,,有,05月11日 21:30,,1.0,3.0,0.996602,0.998471,2
