id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4842736644265359,MhVM4hTC7,1879205717,弓先声,#广州疫情#广东疫情发布会发言人集体摘口罩？一大波躺平派闻着味就来了。就这么一条蠢上天的“新闻”，竟然在某平台刷屏了。一眼望去几乎都是媒体在炒，甚至不乏地方官媒。发布会摘口罩，这事很“新”很“奇”吗？可见新闻采编者平时不关注发布会。跟风瞎激动者众多，可见人们平时也不怎么看发布会。除非这发布会存在某种可利用的成分，他们才会瞪大眼睛。某些媒体啊，总以为发现了新大陆，却没发现自己是大傻子。#广州疫情发布会上发言人集体摘口罩#,,,,"广州疫情,广州疫情发布会上发言人集体摘口罩",408,397,4308,2022-12-03 23:37,iPhone 12 Pro Max,"['https://wx4.sinaimg.cn/large/70026755ly1h8r151o1a6j23ex1541kx.jpg', 'https://wx2.sinaimg.cn/large/70026755ly1h8r1aor8hej20u01swn7d.jpg', 'https://wx4.sinaimg.cn/large/70026755ly1h8r1hmkblvj20u01swn5e.jpg', 'https://wx2.sinaimg.cn/large/70026755ly1h8r1hn2wp4j20u01bok1i.jpg']",,
4842733568794878,MhVH6ATWS,6059492811,拆台CT,#广州疫情发布会上发言人集体摘口罩#广州疫情发布会不是一直不戴口罩的吗？看把某些人激动的，连“我想去广州打工”都说出来了。你想去就去呗，还能拦着你咋的。买张火车票，咱们说走就走啊。,,,,广州疫情发布会上发言人集体摘口罩,58,165,2901,2022-12-03 23:25,微博bb机,"['https://wx3.sinaimg.cn/large/006C50T1ly1h8r1bitfszj30u01fon25.jpg', 'https://wx1.sinaimg.cn/large/006C50T1ly1h8r1azsptij30o11dvwlh.jpg', 'https://wx4.sinaimg.cn/large/006C50T1ly1h8r1dasyk1j30u00wd764.jpg']",,
4842735058819521,MhVJvB0ml,1796445350,锋潮科技,#广州疫情发布会上发言人集体摘口罩#引起热议……不是，还以为记错了呢，刚特意再去翻了一次，这都翻到一个月前了，有哪次是没摘口罩的吗？每次都是摘了呀……,,,,广州疫情发布会上发言人集体摘口罩,86,132,1454,2022-12-03 23:31,,['https://wx1.sinaimg.cn/large/001XzHv0gy1h8r1i1u904j60wq1ehgy602.jpg'],,
4842739336480124,MhVQprbM8,7375654205,大漂亮傻事,#广州疫情发布会上发言人集体摘口罩#我觉得有些热搜是真的挺离谱的，没错，我说的就是这个。之前我就看到有一个人在各种疫情的无关话题下面发这个广州疫情发布会发言人摘口罩的视频博眼球，但是因为我记得广州之前就是没戴的，所以我就没理他。我是真没想到这样一件明显属于瞎起哄的话题也能在深夜被顶上热搜第一，真的6啊。之前还有人带核酸经济的节奏结果举九安医疗这种专做美国加拿大生意的公司的利润暴增来说事的，我现在是越来越不知道这些人安的到底是什么心了。,,,,广州疫情发布会上发言人集体摘口罩,20,39,435,2022-12-03 23:48,歪嘴的龙王Android,['https://wx3.sinaimg.cn/large/00839uABgy1h8r20fnmajj30qf1gsaht.jpg'],,
4842737028828838,MhVMGB2MC,6815261097,王炸有点小开心,我最近时常后悔生孩子。太天真了。那年还以为疫情就结束了呢如果只有我们两个人，一切都好说。现在就是，无论谁办公室有一只🐑，就难免会🐑。那要不要回家就是一个问题两个人都正常上班了的话，带养人🐑了怎么办？单位会批假吗？没有备选带养人怎么办唉……#广州本轮疫情3岁以下婴幼儿占比1.04%#,,石家庄,,广州本轮疫情3岁以下婴幼儿占比1.04%,1,77,138,2022-12-03 23:39,iPhone 12 Pro,['https://wx1.sinaimg.cn/large/007re8K5ly1h8r1qmuvnjj33342bcb2b.jpg'],,
4842737105637171,MhVMOnEu7,2356166212,军机不可泄露,#广州疫情发布会上发言人集体摘口罩#不要总想搞个大新闻！人家一直就不怎么戴口罩…,,,,广州疫情发布会上发言人集体摘口罩,40,60,609,2022-12-03 23:39,吃点好的吧HarmonyOS设备,"['https://wx4.sinaimg.cn/large/8c703e44ly1h8r1r39934j20qo0z8q78.jpg', 'https://wx1.sinaimg.cn/large/8c703e44ly1h8r1vitqhvj20qo16s0xv.jpg', 'https://wx4.sinaimg.cn/large/8c703e44ly1h8r1vj28u5j20qo0lxjun.jpg']",,
4842738141627157,MhVOu6Pit,1647486362,上帝之鹰_5zn,#广州疫情#广州的家长们拒绝被代表,,,,广州疫情,58,499,4251,2022-12-03 23:43,HUAWEI Mate 20,['https://wx3.sinaimg.cn/large/6232a59agy1h8r23jdaz6j20i10zk40q.jpg'],,
4842728292617958,MhVyBaZ38,5514142992,亚洲动保之声,#保定疫情#大保定一直严防死守了这么多年，别的事儿不怎么做，始终把封控当成头等要务对待，连感冒药都禁止购买销售，没成想还是沦为这个样子，超强传染力之下，可见封控已然不可行。不过保定自己也可以作为河北省的一个试点城市坚决实行自我居家静默，全省喜欢这种安全感的可以快速向保定转移，然后居家四五个月，冬天静默夏天活动。,,,,保定疫情,4,36,200,2022-12-03 23:04,动保之声HarmonyOS设备,,,
4842737302244290,MhVN89pQe,1569741505,媒体人张志威,#石家庄疫情防控#第一视角记录真实百姓的抗阳全过程#石家庄身边事##石家庄疫情#L媒体人张志威的微博视频,,石家庄,,"石家庄疫情防控,石家庄身边事,石家庄疫情",11,22,53,2022-12-03 23:40,iPhone客户端,,"http://f.video.weibocdn.com/o0/qFiBB0jrlx081gZScBmM01041204bp0T0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241343&ssig=gWf6U%2FXEFw&KID=unistore,video",
4814805229378845,M6d9oDlRH,1697601814,长安街知事,【拉萨市政府致歉】#拉萨疫情防控#9月17日，拉萨市举行第十一场疫情防控工作新闻发布会。会上，拉萨市委常委、常务副市长占堆代表拉萨市政府，就疫情防控中暴露出的一些问题，向社会公开致歉。O拉萨市政府致歉,,,,拉萨疫情防控,11,37,146,2022-09-17 21:48,微博 weibo.com,,,
4814797034232861,M6cWbhL9X,1323527941,Vista看天下,【拉萨市领导致歉】#拉萨市领导就疫情防控工作不足致歉#9月17日下午，拉萨市领导就疫情防控工作不足致以深深的歉意。@西藏日报L西藏日报的微博视频,,,西藏日报,拉萨市领导就疫情防控工作不足致歉,70,44,216,2022-09-17 21:15,微博视频号,,"http://f.video.weibocdn.com/o0/rtoosQS5lx07ZhY6hj6w01041200ky5v0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241353&ssig=51dy2VaWHN&KID=unistore,video",
4814796765007574,M6cVKl0Hk,1644405837,裤衩都特么笑掉了,我希望所有地方都是不要什么都上了热搜了，再去解决，再去道歉。特殊时期，一切为民，也知道各位走仕途到这个职位不容易啊但是想守住就是一起齐心协力战胜疫情，而不是百姓微博上求助到一定程度上了热搜再去解决。#拉萨市领导就疫情防控工作不足致歉#,,,,拉萨市领导就疫情防控工作不足致歉,5,16,163,2022-09-17 21:14,30岁老头子Android,,,
4814796589106107,M6cVsCcUH,3203137375,四川观察,【拉萨市领导就疫情防控工作不足致歉】9月17日晚，拉萨市政府新闻办召开拉萨市新型冠状病毒肺炎疫情防控工作第十一场新闻发布会，介绍拉萨近期疫情防控工作整体情况，回应社会关切。拉萨市委常委、常务副市长占堆表示：前期管理也存在一定问题，后勤保障不到位，存在卫生清扫、垃圾清运不及时的问题。中高风险区服务保障不到位，个别物资保供不及时。有的工作人员作风不扎实，没有及时解决群众反映的困难和诉求等等。这些问题，给部分群众生产生活带来较大影响，我们诚恳接受批评。在此，我代表市政府，向全市各族群众以及因疫情滞留拉萨的人员表示深深的歉意！L四川观察的微博视频,,,,,2,18,72,2022-09-17 21:13,微博视频号,,"http://f.video.weibocdn.com/o0/fdYF5D0Alx07Zi1chiSI010412006kHH0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241353&ssig=Gm9ZvT02mG&KID=unistore,video",
4814779489190248,M6ctSCyNO,2268603763,人在西安,#西安一老人帽子上贴核酸贴纸#猛一看还觉得看个配料表还仔细很，再一看，帽子特色呀！网友：这“活轩帽”别说还挺好看，挺潮#西安疫情防控#L人在西安的微博视频,,西安,,"西安一老人帽子上贴核酸贴纸,西安疫情防控",20,37,402,2022-09-17 20:05,西安直播超话,,"http://f.video.weibocdn.com/o0/Q721APJTlx07ZhWxi7vW010412003gib0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241353&ssig=tckDj6Qeky&KID=unistore,video",
4814792390348134,M6cOH1sz4,2343014623,衝鋒号角,西藏疫情防控出现的问题太多了！有问题要及时处理解决。但别学小日本鞠躬！就疫情防控工作不足，拉萨市政府道歉#拉萨市领导就疫情防控工作不足致歉##秋日随心放飞计划#L衝鋒号角的微博视频,,,,"拉萨市领导就疫情防控工作不足致歉,秋日随心放飞计划",17,53,253,2022-09-17 20:57,限量版的iPhone 13 Pro Max,,"http://f.video.weibocdn.com/o0/yx7Ofnk1lx07Zi03dL8c010412002INk0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241353&ssig=F8iovIPNtC&KID=unistore,video",
4814807478570572,M6dd1zXB2,7476748260,大公文匯網,【拉萨市领导致歉】#拉萨市领导就疫情防控工作不足致歉#9月17日下午，拉萨市领导就疫情防控工作不足致以深深的歉意。O网页链接,,,,拉萨市领导就疫情防控工作不足致歉,5,15,57,2022-09-17 21:57,微博 weibo.com,['https://wx3.sinaimg.cn/large/0089ZFLSgy1h69xd5neuzj30hs0a374p.jpg'],,
4814791639827667,M6cNtFeCL,2739158962,范佩西·苏格兰高地折耳立耳猫舍,#成都疫情防控##成华区疫情防控#跳蹬河街道是闯了鬼吗？低风险社区陪跑18天，其他有中高风险的街道都解封了，请问解封的标准到底是什么？！打12345几次，支支吾吾说不清楚，又让社区来给我打太极，让等通知……封吧，大家一起等着吃成华区领导们的救济粮……L范佩西·苏格兰高地折耳立耳猫舍的微博视频,,,,"成都疫情防控,成华区疫情防控",1,15,44,2022-09-17 20:54,绝美高地猫iPhone 13 Pro Max,,"http://f.video.weibocdn.com/o0/l9mWmYpRlx07ZhZQBlTa010412001nH00E010.mp4?label=mp4_hd&template=392x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241353&ssig=slBMQrong3&KID=unistore,video",
4814451201545003,M63Wo6tVp,5271803296,一拳超人马溪冬,#拉萨市领导就疫情防控工作不足致歉##西藏疫情防控#西藏据三峡晚报报道，西藏自治区招募抗疫志愿者12万，网上关于西藏防疫的报道没有那么多，怎么突然志愿者的需求量这么高！L一拳超人马溪冬的微博视频,,,,"拉萨市领导就疫情防控工作不足致歉,西藏疫情防控",15,48,435,2022-09-16 22:21,西藏超话,,"http://f.video.weibocdn.com/o0/5INRYscMlx07ZguXhKBq010412008tzP0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241366&ssig=k6FIi0rjnz&KID=unistore,video",
4814425213635877,M63gtffRb,3203137375,四川观察,【成都市新型冠状病毒肺炎疫情防控指挥部通告（2022年第13号）】经综合研判，决定近期无社会面新增病例的成都高新区芳草街街道，青羊区苏坡街道，武侯区玉林街道，成华区府青路街道、青龙街道、白莲池街道，自2022年9月17日12时起，逐步有序恢复正常生产生活秩序。,,,,,13,93,107,2022-09-16 20:38,新版微博 weibo.com,['https://wx1.sinaimg.cn/large/beebff5fgy1h68q7iolzyj20sg0oe79a.jpg'],,
4814458482070559,M64888GE7,5599882045,zhuang1个亿,#重庆市发现1例境外输入猴痘病例#现在整个大环境不是很好，很明显感觉到社会戾气在逐渐上升。所以，我们在外跟人沟通的时候不要随便起冲突，尤其是陌生人。因为你不知道这个人上一秒经历了什么事下一秒会泄愤在你身上。能谦让的就谦让一下别人，多一份理解，多一份平安。因为疫情，底层失业、中产亏本、老板破产，买房的断供，炒股的腰斩，开店的关门，都憋着一肚子气不知道往哪儿撒呢，所以出门在外脾气一定要好一点，在公司不要和同事吵架，坐公交车不要和陌生人争吵。开车不要插队加塞，回小区也别和保安干架，踩别人脚了第一时间说对不起，因为你真不知道对方压力大到什么程度了，一言不合你可能就成了压死骆驼的最后一根稻草。,,,,重庆市发现1例境外输入猴痘病例,44,63,497,2022-09-16 22:50,华为Mate40保时捷设计,,,
4814420209307744,M638oD3mU,1644114654,新京报,【#重庆市发现1例境外输入猴痘病例#】据央视新闻消息，记者从重庆市卫生健康委员会了解到，9月16日，重庆市确诊1例境外输入猴痘病例。该病例为自国外中转重庆入境人员，在按规定进行入境人员新冠肺炎疫情防控集中隔离期间，发现皮疹等症状，经重庆市疾控中心实验室检测及中国疾控中心复核，实验室结果猴痘病毒核酸阳性，国家组织专家诊断为猴痘确诊病例。该病例正在定点医院进行集中隔离治疗，情况稳定，其密切接触者均已落实隔离医学观察措施。目前，该病例新冠病毒核酸检测为阴性。经专家研判，该病例入境重庆即被隔离管控，无社会面活动轨迹，疫情传播风险低。,,,,重庆市发现1例境外输入猴痘病例,20,37,77,2022-09-16 20:18,,['https://wx1.sinaimg.cn/large/001Ngxkily1h68pmvwvycj61hd0tyte902.jpg'],,
4814425615241359,M63h7lZw3,1191965271,三联生活周刊,【#重庆市发现1例境外输入猴痘病例#】据央视新闻客户端报道，9月16日，重庆市确诊1例境外输入猴痘病例。该病例为自国外中转重庆入境人员，在按规定进行入境人员新冠肺炎疫情防控集中隔离期间，发现皮疹等症状，经重庆市疾控中心实验室检测及中国疾控中心复核，实验室结果猴痘病毒核酸阳性，国家组织专家诊断为猴痘确诊病例。该病例正在定点医院进行集中隔离治疗，情况稳定，其密切接触者均已落实隔离医学观察措施。目前，该病例新冠病毒核酸检测为阴性。经专家研判，该病例入境重庆即被隔离管控，无社会面活动轨迹，疫情传播风险低。,,,,重庆市发现1例境外输入猴痘病例,110,49,271,2022-09-16 20:39,,"['https://wx2.sinaimg.cn/large/001iFmCjly1h68q96lhgrj60u01acqg802.jpg', 'https://wx4.sinaimg.cn/large/001iFmCjly1h68q96wwbej60j60j6mxe02.jpg']",,
4814429890025467,M63o106CL,5091912327,o小怂包,【重庆市发现1例境外输入猴痘病例】9月16日，重庆市确诊1例境外输入猴痘病例，该病例为自国外中转重庆入境人员，在按规定进行入境人员新冠肺炎疫情防控集中隔离期间，发现皮疹等症状，经重庆市疾控中心实验室检测及中国疾控中心复核，实验室结果猴痘病毒核酸阳性，国家组织专家诊断为猴痘确诊病例。该病例正在定点医院进行集中隔离治疗，情况稳定，其密切接触者均已落实隔离医学观察措施。目前，该病例新冠病毒核酸检测为阴性。,,,,,15,29,71,2022-09-16 20:56,,"['https://wx1.sinaimg.cn/large/005yB90bly1h68qqds3s4j30yg0pd79x.jpg', 'https://wx2.sinaimg.cn/large/005yB90bly1h68qqe92ypj30v90xv76q.jpg']",,
4814443609326514,M63K8D8fE,2889942201,成都小直,明天要全民核酸不用慌里慌张到处找核酸点排长队了看样子，这应该是最后大扫除了…#成都疫情防控#,,成都,,成都疫情防控,4,47,82,2022-09-16 21:51,荣耀V30 PRO 5G,['https://wx4.sinaimg.cn/large/ac4104b9ly1h68s5y8j2kj20u00px799.jpg'],,
4814458607900483,M648kx9h9,1740522895,新浪厦门,"【#厦门思明区开展部分区域全员核酸#】#厦门思明区发布第19号通告#根据市应对新冠肺炎疫情工作指挥部部署要求,决定在思明区部分区域开展全员核酸检测。一、采样时间：2022年9月17日（星期六）07:00-12:00；二、采样区域：厦港街道、滨海街道、中华街道、筼筜街道、开元街道、鹭江街道、梧村街道；三、采样对象：以上区域内所有人员。#厦门暂停部分公交线路运营#（来源：思明区应对新冠肺炎疫情工作指挥部）",,,,"厦门思明区开展部分区域全员核酸,厦门思明区发布第19号通告,厦门暂停部分公交线路运营",15,30,114,2022-09-16 22:50,微博 weibo.com,['https://wx3.sinaimg.cn/large/67be458fly1h68u1k28glj20oo262agy.jpg'],,
