,,Annual Mean Annual MRT (C),,,,,Annual Mean Solar Gains ,,,,,Volumne Flow Rate ,,,,,Total Ventilation Heat Gain [W],,,,,Total Ventilation Heat Loss [W],,,,,Daylight - Glare percentage ,,,,,Cooing Energy Uses,,,,,Lighting Energy Uses,,,,,Total Energy Uses,,,,,Embodied Carbon,,,,,
300,57.11503316,28.92896,28.93233,29.85556,26.41183,24.16335,752.777196,853.4344488,739.8749339,604.6302867,523.4430712,4.396002632,4.672018905,5.542318116,8.893906751,6.069312743,7.551746556,6.138493284,8.523311505,14.81901469,4.391451309,474.4596583,544.4310768,480.9729769,427.6588238,382.9484856,0.10189678,0.071367884,0.066495617,0.08591365,0.116860716,161293.0654,137575.6644,216486.0849,186743.8985,63650.86345,163.1416456,158.562393,175.9102996,169.2679464,231.8336877,161456.2071,137734.2268,216661.9952,186913.1665,63882.69714,,,,,,
339,57.33956914,28.97785,29.00843,29.91622,26.45478,24.19919,792.9724748,907.8628533,785.749064,638.9432351,555.128965,4.396050464,4.672101821,5.542386872,8.89396271,6.069350971,6.975077236,5.37862141,6.938718784,13.69629097,4.313761005,491.7841476,569.5426674,500.1214143,441.6715361,395.9586968,0.057344508,0.052676296,0.06115031,0.071958133,0.093790427,161504.0297,137826.9608,216648.054,186851.3491,63726.38724,153.6856225,150.3386954,166.1411087,156.7916287,209.1083167,161657.7153,137977.2995,216814.1951,187008.1407,63935.49556,,,,,,
102,57.60120998,28.87641,28.8528,29.79708,26.37007,24.12853,711.1169678,798.2114651,695.6041296,570.9721412,492.6242171,4.395949531,4.671907409,5.542251865,8.893870971,6.069278611,8.43289269,7.834952908,10.16863925,15.83922959,4.478023361,456.7660826,519.9937142,462.8473797,414.026284,370.3861098,0.105646228,0.081138488,0.068419927,0.114042739,0.131522208,161080.4403,137332.9498,216332.2384,186635.4464,63575.00464,172.6952728,167.101415,185.1524069,183.3294854,252.9279664,161253.1356,137500.0512,216517.3908,186818.7759,63827.93261,,,,,,
109,58.16930713,28.90551,28.89562,29.82842,26.39343,24.14842,732.9152162,827.3333914,718.5134031,588.6599707,508.538758,4.395979356,4.671960272,5.542291606,8.893891949,6.069295363,7.95379985,6.956468437,9.399312244,15.32227866,4.424672292,466.3531689,533.2004281,472.6755601,421.6482591,377.507047,0.10608734,0.076890399,0.067350866,0.115133014,0.131306598,161196.2618,137466.9341,216416.7926,186697.5283,63621.32956,172.5891061,166.7842981,185.0333372,182.8126783,252.6762014,161368.8509,137633.7184,216601.8259,186880.3409,63874.00576,,,,,,
197,58.57840484,28.90712,28.89857,29.83047,26.39466,24.14837,734.7309859,829.8744035,720.4741895,590.2425428,509.8586855,4.39597901,4.671962696,5.542292877,8.893895131,6.069296132,7.949705573,6.942697207,9.361149649,15.30295974,4.433484099,466.9781748,534.2365388,473.3253314,422.0455904,377.5459364,0.114468461,0.074129142,0.064357494,0.099215002,0.124191462,161201.2517,137474.9294,216419.1488,186700.7626,63620.10596,167.0643649,162.0571908,179.8436281,175.1753694,240.4749583,161368.316,137636.9866,216598.9925,186875.9379,63860.58092,,,,,,
235,58.74085336,29.11787,29.21983,30.10199,26.58938,24.32045,910.5904819,1065.516504,928.0806141,745.3233169,656.0150324,4.396185072,4.672361563,5.542583017,8.894105371,6.069474479,6.142794074,4.593664936,4.297199944,10.54155166,4.237416627,544.159751,644.4863186,563.3712472,487.5128537,441.2732333,0.046316718,0.04757859,0.059867436,0.074356738,0.078913325,162144.779,138600.4613,217198.1203,187183.8437,63978.38589,149.6032358,146.6196831,161.7470756,151.5422423,198.0970969,162294.3822,138747.081,217359.8673,187335.386,64176.48299,,,,,,
456,59.1503903,28.83183,28.78887,29.74813,26.33307,24.09995,674.930261,752.2696236,657.4268141,540.0990702,465.1845549,4.395919103,4.671823947,5.542202569,8.893831604,6.069251193,9.227577192,9.014237699,11.40168849,16.69978193,4.53729968,441.9384324,500.1919793,447.6175787,402.0283062,360.0697098,0.10189678,0.098130841,0.106692324,0.163323157,0.156964209,160909.7411,137146.7408,216214.6837,186540.6139,63515.54036,187.6890701,181.6740839,201.2812613,207.295788,286.3653832,161097.4302,137328.4149,216415.9649,186747.9097,63801.90575,,,,,,
325,59.64833392,28.87373,28.84672,29.79372,26.36982,24.12981,707.0043545,793.1469057,691.4268006,568.0141565,489.3863012,4.395948654,4.671901542,5.542247401,8.893869624,6.069279953,8.571541333,8.150760728,10.3382927,15.89212577,4.465903221,455.8854377,518.7921494,462.0820808,413.940894,370.784349,0.102558447,0.096219201,0.106478512,0.163977322,0.156532988,161077.518,137335.1909,216337.3786,186639.6721,63586.41321,187.1048985,181.5111985,201.1083174,206.7815185,285.8738423,161264.6229,137516.7021,216538.4869,186846.4536,63872.28705,,,,,,
203,60.04733944,29.23354,29.38652,30.25656,26.70484,24.42587,1014.708044,1198.786396,1054.74789,841.3299782,748.5872104,4.396289956,4.672542864,5.542731344,8.894223564,6.069589214,5.843014827,4.393068729,3.342115947,8.795910615,4.338596933,590.5175137,707.9976273,620.4274874,529.76344,483.011402,0.047860609,0.040569244,0.045328202,0.069995639,0.064467443,162714.1189,139267.504,217704.2331,187486.1607,64204.90307,144.4632475,141.8802955,155.1592145,145.334935,183.19925,162858.5821,139409.3843,217859.3923,187631.4956,64388.10232,,,,,,
130,60.23502703,28.96472,28.98588,29.89708,26.44328,24.18933,780.0250827,891.1116748,770.1811417,628.0902402,544.0890158,4.396040601,4.672074221,5.542370208,8.893948636,6.069341061,7.156274479,5.662818938,7.656492513,14.17240058,4.333379065,486.8262768,562.3760349,494.4045416,437.993518,392.354659,0.10189678,0.072005098,0.062433184,0.08547754,0.116429495,161442.2761,137757.7208,216599.8182,186826.958,63711.86137,162.4561222,157.9937094,175.3928961,167.3884533,229.5876201,161604.7322,137915.7145,216775.2111,186994.3464,63941.44899,,,,,,
414,60.49336254,29.39078,29.60262,30.46049,26.8613,24.57118,1163.825111,1380.381271,1232.018654,977.8055379,880.2680163,4.39644788,4.672765313,5.542925231,8.894390646,6.069749979,5.764648247,4.326006597,2.839485088,7.421848456,4.572065101,657.4592186,794.9301512,701.4194088,590.8481478,543.483078,0.045434495,0.033135089,0.036775711,0.053641518,0.06037085,163536.3028,140202.6017,218440.3237,187924.5917,64538.26464,141.7179747,139.5117375,151.9474924,142.0770556,175.3832488,163678.0208,140342.1134,218592.2712,188066.6687,64713.64789,,,,,,
289,61.14220013,28.85371,28.82144,29.77282,26.35309,24.11472,690.6625961,774.7555159,674.9262115,554.5569618,477.2156495,4.395933983,4.67186166,5.542225339,8.893855953,6.0692659,8.899856035,8.612310885,10.83701444,16.31343601,4.505305744,448.9234264,510.7297908,455.256902,408.3169367,365.2563508,0.10344067,0.094095157,0.100919393,0.151330135,0.149849073,160990.7086,137249.1981,216272.6092,186591.9917,63548.98499,183.2821656,177.5986253,196.9039014,200.2297758,276.7553557,161173.9908,137426.7967,216469.5131,186792.2215,63825.74034,,,,,,
279,61.43566564,29.16632,29.29168,30.16642,26.63741,24.36306,952.5180654,1121.528367,979.4288842,784.2044416,692.8890716,4.39622538,4.672448621,5.542643236,8.894152992,6.069516804,5.982762445,4.473907191,3.830347806,9.765725061,4.265717919,563.0300401,671.2775188,586.6215478,504.6836998,457.8782206,0.047860609,0.04375531,0.055163566,0.070867859,0.072013799,162373.4783,138876.0665,217398.4592,187308.2497,64070.46051,146.7443505,143.7992059,157.9631301,147.7330169,189.6146098,162520.2227,139019.8657,217556.4223,187455.9827,64260.07512,,,,,,
313,61.62387012,28.91457,28.90957,29.83964,26.40307,24.15424,739.2630433,837.7503098,726.4399582,595.4416015,513.672984,4.395988566,4.671981,5.542297307,8.893901135,6.069303818,7.941900939,7.102283567,9.312803489,15.22138182,4.428863907,469.4455999,538.6153532,476.4524809,424.7480541,379.636377,0.114468461,0.076253186,0.063288433,0.099651112,0.123113411,161229.5885,137519.1374,216442.9348,186724.194,63636.46165,167.0783547,162.1542218,179.8638467,175.2373943,240.4791568,161396.6668,137681.2917,216622.7986,186899.4314,63876.94081,,,,,,
391,61.99691867,28.92438,28.92509,29.85074,26.41125,24.16119,746.447243,848.1102775,734.343926,601.4399239,519.0751889,4.395997128,4.671993943,5.542322035,8.893906545,6.069310938,7.775779537,6.797920068,9.04478337,15.05342472,4.410764648,472.6094062,543.364846,479.8937156,427.3819203,382.1090301,0.114468461,0.074766355,0.063288433,0.099215002,0.123329021,161267.8112,137565.9887,216471.6139,186745.1628,63652.07464,167.0534304,162.0498024,179.8409348,175.1459053,240.4151647,161434.8646,137728.0385,216651.4548,186920.3087,63892.48981,,,,,,
176,62.44476309,29.05701,29.1311,30.01791,26.52958,24.26424,855.6047089,996.300043,860.997958,695.5874958,607.0853049,4.396136855,4.672267994,5.542501783,8.894042052,6.069416681,6.376413073,4.806651906,5.301136247,12.06761586,4.226446715,520.2278,612.1364808,533.983534,466.6829888,419.8471729,0.056021173,0.053101105,0.059226,0.072830353,0.089047003,161846.9562,138256.1196,216932.8965,187037.8897,63866.61354,152.9869863,149.8395509,165.4402891,155.7417543,207.2321673,161999.9432,138405.9592,217098.3368,187193.6314,64073.84571,,,,,,
146,62.85292269,28.85916,28.8326,29.78044,26.35881,24.1177,694.1052009,782.2022848,679.9091018,558.5722983,480.3214524,4.395933721,4.671878508,5.542233888,8.893862747,6.069268073,8.85062929,8.505421254,10.6998457,16.25767558,4.505908265,450.51365,514.331884,457.4971005,409.9831816,366.2454126,0.108072342,0.092183517,0.083386786,0.135630179,0.141440276,161004.4648,137279.123,216283.0441,186604.6485,63554.53594,176.5710568,171.500048,190.3029395,189.8093494,261.9004106,161181.0359,137450.623,216473.3471,186794.4579,63816.43636,,,,,,
7,63.31281702,29.0568,29.13208,30.01797,26.52984,24.26407,854.7988103,996.5643538,860.5702541,695.3160187,606.5866707,4.396138207,4.672268773,5.542506389,8.894042013,6.069416168,6.366719384,4.802714067,5.330440852,12.10651709,4.224754845,519.9329708,612.4167679,533.9639257,466.7186158,419.7503297,0.056021173,0.053101105,0.059226,0.073048408,0.089909444,161842.3606,138256.1384,216930.0743,187038.5119,63866.71724,152.9866068,149.839277,165.4379472,155.7400448,207.2311665,161995.3472,138405.9776,217095.5122,187194.252,64073.9484,,,,,,
276,63.39403795,28.91379,28.91069,29.84086,26.40472,24.15465,737.6954405,838.2833237,726.4253273,595.6811702,513.3300414,4.395990888,4.671983721,5.542302357,8.893903292,6.069304382,7.9930006,7.277894965,9.361894975,15.25559577,4.43249491,468.9687605,539.3590743,476.8410169,425.1565483,379.715397,0.113806793,0.074553951,0.065212743,0.097034453,0.12138853,161222.252,137524.2515,216442.0491,186727.9641,63637.8724,166.4681023,161.6599003,179.3133641,174.5355613,238.9654829,161388.7201,137685.9114,216621.3624,186902.4997,63876.83788,,,,,,
111,63.7477142,29.32667,29.51768,30.37882,26.79833,24.51192,1101.358724,1307.243474,1159.076686,921.3777786,825.55261,4.396378179,4.672662821,5.542838589,8.894323575,6.069681588,5.76533512,4.322171965,2.976225233,7.873339829,4.46100673,629.4937458,760.0447269,668.1363632,565.6082872,518.3846018,0.045875607,0.034197111,0.038272397,0.059310946,0.062095731,163190.7812,139819.8415,218132.8236,187743.5046,64400.01672,142.4626564,140.204434,152.826682,143.0157423,177.6990017,163333.2439,139960.0459,218285.6503,187886.5204,64577.71572,,,,,,
226,64.23618529,28.98873,29.02897,29.92923,26.46723,24.20738,797.062666,920.4604423,792.480435,645.0403564,558.7564282,4.396068899,4.672125367,5.54240976,8.893970777,6.069360021,6.888108044,5.366550752,7.070535802,13.76621412,4.304115154,494.6407661,576.7974226,504.5725964,445.6946854,398.8153499,0.064843405,0.057561597,0.064357494,0.072394243,0.101121173,161530.2347,137889.6843,216672.7478,186885.9489,63751.04535,156.0728173,152.6667873,168.8638517,159.3574825,214.617893,161686.3075,138042.3511,216841.6116,187045.3064,63965.66324,,,,,,
238,64.61712574,29.081,29.17045,30.05147,26.55413,24.28499,875.2258828,1025.338938,886.3264103,714.6185219,624.6885124,4.396156054,4.67230508,5.542537907,8.894066638,6.069437342,6.247369915,4.685272858,4.905431706,11.57914834,4.222574138,528.9874763,626.0897583,545.45113,475.0205224,427.6548456,0.04675783,0.048428207,0.060508873,0.074356738,0.079128935,161951.3815,138393.7852,217026.3219,187099.1118,63910.45394,149.8026035,146.8468499,162.0501938,151.8243584,198.7046004,162101.1841,138540.6321,217188.3721,187250.9362,64109.15854,,,,,,
54,65.10615038,29.13977,29.25817,30.132,26.61254,24.33852,926.6821304,1093.178303,949.8991731,762.0530732,670.5098377,4.396208352,4.672410875,5.542616703,8.894130317,6.069492236,6.024191417,4.502260046,4.109605874,10.32604486,4.236928441,551.8035122,658.2799694,573.8424397,495.5189988,448.1524016,0.049625055,0.043330501,0.059012187,0.073484518,0.07352307,162231.4391,138727.8854,217274.9175,187244.4774,64020.43571,147.429888,144.3979709,158.7816581,148.694549,191.499003,162378.869,138872.2833,217433.6992,187393.1719,64211.93471,,,,,,
434,65.46130995,29.33998,29.5368,30.39656,26.81202,24.5245,1113.753433,1323.092412,1174.291558,933.0981187,836.7499061,4.396392092,4.672687971,5.542857369,8.894338581,6.069696898,5.754104971,4.315969372,2.939977988,7.770320422,4.478386283,635.0760486,767.6957662,675.1636472,570.9436137,523.613726,0.043890604,0.034197111,0.038272397,0.059529001,0.062095731,163258.8797,139899.9395,218195.0563,187781.7834,64429.14887,142.4623915,140.2041133,152.8265149,143.0132374,177.6973893,163401.3421,140040.1436,218347.8828,187924.7966,64606.84626,,,,,,
248,65.76843759,28.90227,28.89935,29.83273,26.39973,24.14933,726.8387989,829.3251272,718.4839168,589.7776138,507.1909769,4.395972228,4.671964864,5.54229256,8.893902163,6.069301292,8.196719029,7.654908524,9.62086377,15.4680168,4.448093831,464.6565768,536.072188,474.1263904,423.2562197,377.6302964,0.113806793,0.077527613,0.064143682,0.099869167,0.123975852,161167.0265,137485.64,216412.3507,186712.1191,63626.54164,167.6360358,162.6366394,180.4612401,175.8026223,241.5042082,161334.6626,137648.2767,216592.812,186887.9217,63868.04585,,,,,,
284,66.01409986,28.97313,29.00747,29.91237,26.4564,24.19688,783.38031,904.8332424,779.1170247,635.5623029,549.3494756,4.396061138,4.672104269,5.542389497,8.893956534,6.069348275,7.079611371,5.650193183,7.650565435,14.16063197,4.342821548,488.8313757,569.8331468,499.3096317,442.1250419,395.0031789,0.070577856,0.057774002,0.06392987,0.071085914,0.103924105,161455.8756,137815.8846,216623.5882,186860.3118,63730.81206,156.6808815,153.1109897,169.5477531,160.4893596,216.3396894,161612.5564,137968.9955,216793.1359,187020.8011,63947.15175,,,,,,
449,66.44076817,28.91652,28.92125,29.84992,26.41294,24.16036,737.5624924,844.5141988,731.0860636,599.7107078,516.0073404,4.395993953,4.671994497,5.5423156,8.893919157,6.069310471,7.973249588,7.337812861,9.274362893,15.20753305,4.423279499,469.3408077,543.0513625,479.6553263,427.6330327,381.6166649,0.114247905,0.077315208,0.064143682,0.099651112,0.123544631,161222.7176,137553.8757,216458.3484,186747.2482,63652.19339,167.6229699,162.6170259,180.4505328,175.7329174,241.475697,161390.3406,137716.4927,216638.7989,186922.9811,63893.66909,,,,,,
322,66.76802679,29.1368,29.25654,30.12965,26.61124,24.33659,923.1797226,1091.141055,947.2883886,760.2463921,668.2712665,4.396206527,4.672410563,5.542614625,8.894128347,6.069491604,6.016399583,4.496057711,4.14651645,10.41310279,4.230099622,550.3400034,657.5191574,572.916375,494.975765,447.3505682,0.049625055,0.044180119,0.06115031,0.074792848,0.074816731,162211.2998,138713.7574,217262.3837,187241.4803,64017.66278,147.7211038,144.6774945,159.2052592,149.0266562,192.2748298,162359.0209,138858.4349,217421.589,187390.507,64209.93761,,,,,,
105,67.09829027,29.10266,29.20701,30.08362,26.57805,24.30596,892.5674974,1052.152859,910.3161257,732.7333377,641.4344046,4.39617552,4.672355666,5.542567173,8.894094094,6.069458386,6.124331574,4.582535879,4.594014793,11.13448731,4.214099486,536.8758744,639.1539135,556.5357648,483.2454855,435.5386293,0.04675783,0.048428207,0.059867436,0.075010903,0.078913325,162044.5865,138520.2094,217117.2768,187158.5803,63955.33641,149.7897945,146.844898,162.0284648,151.8070463,198.5018384,162194.3763,138667.0543,217279.3053,187310.3874,64153.83825,,,,,,
298,67.67054725,28.95392,28.98074,29.89406,26.44543,24.18828,765.7398839,884.7927725,763.3770393,624.300125,538.3090575,4.396034691,4.672061877,5.542377017,8.893941201,6.069334417,7.351856846,6.200317295,8.28516217,14.5428028,4.354457792,481.717677,561.4448714,493.6866609,438.4305028,391.7083987,0.117776798,0.075403568,0.063288433,0.099869167,0.125485123,161369.9579,137732.0635,216575.4503,186831.6527,63715.41634,167.4901348,162.4088943,180.3474556,175.3845199,241.3727258,161537.4481,137894.4724,216755.7977,187007.0372,63956.78907,,,,,,
483,67.93976932,28.9742,29.01362,29.91843,26.46193,24.20075,783.1910081,908.5552755,782.7380499,638.7571053,551.655036,4.396063178,4.67211053,5.542406925,8.893962295,6.069349845,7.050956318,5.656520045,7.645701984,14.14140834,4.33895006,488.8262414,571.8983266,501.3493304,443.8851666,396.3788098,0.0703573,0.057986406,0.064143682,0.070867859,0.102414834,161453.9129,137830.2899,216635.5578,186874.5763,63740.63157,156.6639519,153.1078268,169.547514,160.4986918,216.3327097,161610.5768,137983.3977,216805.1053,187035.0749,63956.96427,,,,,,
19,68.23753864,29.1942,29.34058,30.20869,26.66981,24.39037,974.8423532,1158.071528,1011.619435,808.7787078,715.250177,4.396261143,4.672497206,5.542686219,8.89418778,6.069550851,5.875004646,4.390973863,3.604867241,9.424772545,4.273042886,573.308274,689.3166598,601.8527286,516.2287577,468.4820168,0.045434495,0.043118097,0.047893949,0.069341474,0.067917206,162492.8465,139046.4996,217517.5175,187392.2796,64131.12074,145.0713346,142.4809266,155.8116528,146.1063507,184.9764273,162637.9178,139188.9806,217673.3292,187538.386,64316.09717,,,,,,
312,68.71359629,28.90991,28.91847,29.85059,26.41524,24.1622,729.7401226,840.4509869,728.9386392,598.4571985,513.9780815,4.395979292,4.671988576,5.542316619,8.89391737,6.069312514,8.037029078,7.468376255,9.342708734,15.28109125,4.412793126,466.4633223,542.1014246,479.7714928,428.1782719,382.0763367,0.108292898,0.088785047,0.077613855,0.126253816,0.138852954,161189.5983,137541.365,216456.4108,186751.2829,63659.71528,175.4222759,169.9220923,188.7929843,186.2262377,258.1807707,161365.0206,137711.2871,216645.2038,186937.5091,63917.89605,,,,,,
326,68.93264052,29.08096,29.17901,30.0584,26.56064,24.28919,872.396098,1029.428035,889.2469368,717.2843426,625.9555257,4.396158583,4.672322662,5.542555177,8.894074209,6.06944134,6.195241924,4.642998009,4.908865156,11.65215052,4.204943825,528.1125529,628.6767696,547.6058369,477.0577064,429.0495763,0.051830613,0.053738318,0.061364122,0.073920628,0.082794308,161934.4963,138404.1015,217031.864,187114.8936,63922.17147,151.2607471,148.4240952,163.7249901,153.7555445,202.9228556,162085.757,138552.5256,217195.589,187268.6491,64125.09432,,,,,,
