年份,地级市,邻1,邻2,邻3
2011,佳木斯市,鹤岗市,牡丹江市,伊春市
2011,七台河市,黑河市,齐齐哈尔市,鸡西市
2011,牡丹江市,鹤岗市,佳木斯市,伊春市
2011,黑河市,七台河市,齐齐哈尔市,鸡西市
2011,绥化市,伊春市,佳木斯市,鹤岗市
2011,武汉市,宜昌市,襄阳市,黄冈市
2011,黄石市,荆门市,孝感市,十堰市
2011,十堰市,黄石市,荆门市,孝感市
2011,宜昌市,襄阳市,黄冈市,荆州市
2011,襄阳市,宜昌市,黄冈市,荆州市
2011,鄂州市,随州市,恩施土家族苗族自治州,咸宁市
2011,荆门市,孝感市,黄石市,十堰市
2011,孝感市,荆门市,黄石市,荆州市
2011,荆州市,黄冈市,孝感市,荆门市
2011,黄冈市,荆州市,孝感市,荆门市
2011,咸宁市,随州市,鄂州市,十堰市
2011,随州市,鄂州市,恩施土家族苗族自治州,咸宁市
2011,恩施土家族苗族自治州,鄂州市,随州市,咸宁市
2011,乌鲁木齐市,伊犁哈萨克自治州,克拉玛依市,巴音郭楞蒙古自治州
2011,克拉玛依市,巴音郭楞蒙古自治州,昌吉回族自治州,伊犁哈萨克自治州
2011,吐鲁番地区,哈密地区,阿勒泰地区,博尔塔拉蒙古自治州
2011,哈密地区,吐鲁番地区,阿勒泰地区,博尔塔拉蒙古自治州
2011,昌吉回族自治州,巴音郭楞蒙古自治州,克拉玛依市,阿克苏地区
2011,伊犁哈萨克自治州,克拉玛依市,巴音郭楞蒙古自治州,昌吉回族自治州
2011,塔城地区,喀什地区,阿克苏地区,吐鲁番地区
2011,阿勒泰地区,博尔塔拉蒙古自治州,和田地区,哈密地区
2011,博尔塔拉蒙古自治州,阿勒泰地区,和田地区,哈密地区
2011,巴音郭楞蒙古自治州,克拉玛依市,昌吉回族自治州,伊犁哈萨克自治州
2011,阿克苏地区,喀什地区,塔城地区,昌吉回族自治州
2011,克孜勒苏柯尔克孜自治州,和田地区,博尔塔拉蒙古自治州,阿勒泰地区
2011,喀什地区,塔城地区,阿克苏地区,吐鲁番地区
2011,和田地区,博尔塔拉蒙古自治州,阿勒泰地区,克孜勒苏柯尔克孜自治州
2012,北京市,
2012,天津市,
2012,上海市,
2012,重庆市,
2012,长春市,吉林市,松原市,四平市
2012,吉林市,松原市,四平市,通化市
2012,四平市,通化市,白山市,松原市
2012,辽源市,白城市,白山市,通化市
2012,通化市,白山市,四平市,白城市
2012,白山市,白城市,辽源市,通化市
2012,松原市,四平市,通化市,吉林市
2012,白城市,辽源市,白山市,通化市
2012,南京市,无锡市,南通市,徐州市
2012,杭州市,宁波市,温州市,绍兴市
2012,南昌市,赣州市,九江市,上饶市
2012,景德镇市,萍乡市,鹰潭市,抚州市
2012,萍乡市,抚州市,新余市,景德镇市
2012,九江市,赣州市,上饶市,宜春市
2012,新余市,抚州市,萍乡市,吉安市
2012,鹰潭市,景德镇市,萍乡市,抚州市
2012,赣州市,九江市,上饶市,宜春市
2012,吉安市,新余市,抚州市,宜春市
2012,宜春市,上饶市,九江市,吉安市
2012,抚州市,新余市,萍乡市,吉安市
2012,上饶市,宜春市,九江市,赣州市
2012,济南市,烟台市,潍坊市,淄博市
2012,青岛市,烟台市,济南市,潍坊市
2012,淄博市,济宁市,潍坊市,临沂市
2012,枣庄市,菏泽市,滨州市,日照市
2012,东营市,临沂市,济宁市,泰安市
2012,烟台市,济南市,潍坊市,淄博市
2012,潍坊市,淄博市,济南市,济宁市
2012,济宁市,临沂市,东营市,淄博市
2012,泰安市,威海市,德州市,聊城市
2012,威海市,德州市,聊城市,泰安市
2012,日照市,枣庄市,菏泽市,滨州市
2012,莱芜市,日照市,枣庄市,菏泽市
2012,临沂市,东营市,济宁市,泰安市
2012,德州市,聊城市,威海市,滨州市
2012,聊城市,德州市,滨州市,威海市
2012,滨州市,聊城市,菏泽市,德州市
2012,菏泽市,枣庄市,滨州市,聊城市
2012,长沙市,岳阳市,常德市,衡阳市
2012,株洲市,衡阳市,郴州市,常德市
2012,湘潭市,永州市,郴州市,邵阳市
2012,衡阳市,常德市,株洲市,岳阳市
2012,邵阳市,益阳市,娄底市,怀化市
2012,岳阳市,常德市,衡阳市,株洲市
2012,常德市,衡阳市,岳阳市,株洲市
2012,张家界市,怀化市,娄底市,益阳市
2012,益阳市,邵阳市,娄底市,怀化市
2012,郴州市,湘潭市,株洲市,衡阳市
2012,永州市,邵阳市,益阳市,娄底市
2012,怀化市,娄底市,益阳市,邵阳市
2012,娄底市,怀化市,益阳市,邵阳市
2012,广州市,深圳市,佛山市,东莞市
2012,韶关市,阳江市,清远市,梅州市
2012,深圳市,广州市,佛山市,东莞市
2012,珠海市,肇庆市,汕头市,揭阳市
2012,汕头市,揭阳市,肇庆市,珠海市
2012,佛山市,东莞市,中山市,惠州市
2012,江门市,湛江市,茂名市,珠海市
2012,湛江市,江门市,茂名市,珠海市
2012,茂名市,江门市,湛江市,惠州市
2012,肇庆市,汕头市,珠海市,揭阳市
2012,惠州市,中山市,茂名市,江门市
2012,梅州市,潮州市,河源市,汕尾市
2012,汕尾市,河源市,云浮市,潮州市
2012,河源市,汕尾市,云浮市,潮州市
2012,阳江市,韶关市,清远市,梅州市
2012,清远市,韶关市,阳江市,梅州市
2012,东莞市,佛山市,中山市,惠州市
2012,中山市,惠州市,茂名市,江门市
2012,潮州市,梅州市,河源市,汕尾市
2012,揭阳市,汕头市,肇庆市,珠海市
2012,云浮市,汕尾市,河源市,潮州市
2012,海口市,三亚市
2012,三亚市,海口市
2012,商洛市,安康市,铜川市,汉中市
2012,银川市,石嘴山市,吴忠市,中卫市
2012,石嘴山市,吴忠市,中卫市,固原市
2012,吴忠市,中卫市,石嘴山市,固原市
2012,固原市,中卫市,吴忠市,石嘴山市
2012,中卫市,吴忠市,固原市,石嘴山市
2012,鄂尔多斯市,包头市,呼和浩特市,通辽市
2012,沈阳市,大连市,鞍山市,营口市
2012,大连市,沈阳市,鞍山市,营口市
2012,鞍山市,营口市,盘锦市,锦州市
2012,抚顺市,锦州市,盘锦市,本溪市
2012,本溪市,丹东市,辽阳市,抚顺市
2012,丹东市,辽阳市,铁岭市,朝阳市
2012,锦州市,盘锦市,抚顺市,本溪市
2012,营口市,盘锦市,锦州市,抚顺市
2012,阜新市,葫芦岛市,朝阳市,铁岭市
2012,辽阳市,丹东市,铁岭市,朝阳市
2012,盘锦市,锦州市,抚顺市,本溪市
2012,铁岭市,辽阳市,丹东市,朝阳市
2012,朝阳市,铁岭市,辽阳市,丹东市
2012,葫芦岛市,阜新市,朝阳市,铁岭市
2012,镇江市,泰州市,扬州市,盐城市
2012,泰州市,镇江市,扬州市,盐城市
2012,宿迁市,连云港市,淮安市,镇江市
2012,宁波市,杭州市,温州市,绍兴市
2012,嘉兴市,台州市,金华市,绍兴市
2012,湖州市,衢州市,丽水市,舟山市
2012,绍兴市,温州市,台州市,嘉兴市
2012,舟山市,丽水市,衢州市,湖州市
2012,温州市,绍兴市,台州市,嘉兴市
2012,金华市,嘉兴市,台州市,绍兴市
2012,衢州市,丽水市,舟山市,湖州市
2012,台州市,嘉兴市,金华市,绍兴市
2012,丽水市,舟山市,衢州市,湖州市
2012,阜阳市,滁州市,六安市,宿州市
2012,拉萨市,日喀则市,昌都市,山南市
2012,昌都市,山南市,林芝市,那曲地区
2012,山南市,林芝市,那曲地区,昌都市
2012,日喀则市,昌都市,山南市,林芝市
2012,那曲地区,林芝市,山南市,昌都市
2012,阿里地区,那曲地区,林芝市,山南市
2012,林芝市,山南市,那曲地区,昌都市
2012,西宁市,海西蒙古族藏族自治州,海东市,海南藏族自治州
2012,海东市,海南藏族自治州,海北藏族自治州,黄南藏族自治州
2012,海北藏族自治州,海南藏族自治州,黄南藏族自治州,玉树藏族自治州
2012,黄南藏族自治州,玉树藏族自治州,果洛藏族自治州,海北藏族自治州
2012,海南藏族自治州,海北藏族自治州,黄南藏族自治州,玉树藏族自治州
2012,果洛藏族自治州,玉树藏族自治州,黄南藏族自治州,海北藏族自治州
2012,玉树藏族自治州,黄南藏族自治州,果洛藏族自治州,海北藏族自治州
2012,海西蒙古族藏族自治州,西宁市,海东市,海南藏族自治州
2012,贵阳市,遵义市,毕节市,六盘水市
2012,六盘水市,毕节市,黔南布依族苗族自治州,黔东南苗族侗族自治州
2012,遵义市,贵阳市,毕节市,六盘水市
2012,安顺市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州
2012,毕节市,六盘水市,黔南布依族苗族自治州,黔东南苗族侗族自治州
2012,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,安顺市
2012,黔西南布依族苗族自治州,黔东南苗族侗族自治州,铜仁市,黔南布依族苗族自治州
2012,黔东南苗族侗族自治州,黔西南布依族苗族自治州,铜仁市,黔南布依族苗族自治州
2012,黔南布依族苗族自治州,黔东南苗族侗族自治州,黔西南布依族苗族自治州,铜仁市
2012,无锡市,南京市,南通市,徐州市
2012,徐州市,常州市,南通市,盐城市
2012,常州市,徐州市,南通市,盐城市
2012,苏州市,无锡市,南京市,南通市
2012,南通市,徐州市,常州市,盐城市
2012,连云港市,宿迁市,淮安市,镇江市
2012,淮安市,连云港市,宿迁市,镇江市
2012,盐城市,扬州市,泰州市,镇江市
2012,扬州市,盐城市,泰州市,镇江市
2012,石家庄市,唐山市,邯郸市,沧州市
2012,承德市,秦皇岛市,张家口市,衡水市
2012,张家口市,承德市,秦皇岛市,衡水市
2012,秦皇岛市,承德市,张家口市,衡水市
2012,唐山市,石家庄市,邯郸市,沧州市
2012,廊坊市,邢台市,张家口市,承德市
2012,保定市,沧州市,邯郸市,廊坊市
2012,沧州市,保定市,邯郸市,廊坊市
2012,衡水市,秦皇岛市,承德市,张家口市
2012,邢台市,廊坊市,张家口市,承德市
2012,邯郸市,沧州市,保定市,廊坊市
2012,呼和浩特市,包头市,通辽市,赤峰市
2012,包头市,鄂尔多斯市,呼和浩特市,通辽市
2012,呼伦贝尔市,赤峰市,通辽市,锡林郭勒盟
2012,兴安盟,阿拉善盟,乌海市,乌兰察布市
2012,通辽市,赤峰市,呼伦贝尔市,呼和浩特市
2012,赤峰市,通辽市,呼伦贝尔市,锡林郭勒盟
2012,锡林郭勒盟,巴彦淖尔市,乌兰察布市,乌海市
2012,乌兰察布市,巴彦淖尔市,锡林郭勒盟,乌海市
2012,巴彦淖尔市,乌兰察布市,锡林郭勒盟,乌海市
2012,乌海市,阿拉善盟,兴安盟,乌兰察布市
2012,阿拉善盟,兴安盟,乌海市,乌兰察布市
2012,合肥市,芜湖市,安庆市,马鞍山市
2012,淮北市,铜陵市,亳州市,宣城市
2012,亳州市,宣城市,淮南市,铜陵市
2012,宿州市,六安市,蚌埠市,阜阳市
2012,蚌埠市,宿州市,六安市,阜阳市
2012,淮南市,宣城市,亳州市,蚌埠市
2012,滁州市,阜阳市,六安市,宿州市
2012,六安市,宿州市,蚌埠市,阜阳市
2012,马鞍山市,安庆市,滁州市,阜阳市
2012,芜湖市,安庆市,马鞍山市,滁州市
2012,宣城市,淮南市,亳州市,蚌埠市
2012,铜陵市,淮北市,亳州市,宣城市
2012,池州市,黄山市,淮北市,铜陵市
2012,安庆市,马鞍山市,滁州市,阜阳市
2012,黄山市,池州市,淮北市,铜陵市
2012,太原市,长治市,吕梁市,临汾市
2012,大同市,晋中市,朔州市,晋城市
2012,阳泉市,忻州市,大同市,晋中市
2012,长治市,吕梁市,临汾市,运城市
2012,晋城市,朔州市,晋中市,运城市
2012,朔州市,晋城市,晋中市,运城市
2012,晋中市,朔州市,晋城市,大同市
2012,运城市,晋城市,朔州市,晋中市
2012,忻州市,阳泉市,大同市,晋中市
2012,临汾市,吕梁市,长治市,运城市
2012,吕梁市,临汾市,长治市,运城市
2012,成都市,绵阳市,德阳市,宜宾市
2012,自贡市,内江市,资阳市,眉山市
2012,攀枝花市,广安市,眉山市,遂宁市
2012,泸州市,乐山市,资阳市,内江市
2012,德阳市,宜宾市,绵阳市,南充市
2012,绵阳市,德阳市,宜宾市,南充市
2012,广元市,雅安市,巴中市,遂宁市
2012,遂宁市,攀枝花市,广安市,眉山市
2012,内江市,资阳市,泸州市,乐山市
2012,乐山市,泸州市,资阳市,内江市
2012,南充市,达州市,凉山彝族自治州,宜宾市
2012,眉山市,广安市,攀枝花市,遂宁市
2012,宜宾市,德阳市,南充市,绵阳市
2012,广安市,攀枝花市,眉山市,遂宁市
2012,达州市,凉山彝族自治州,南充市,乐山市
2012,雅安市,巴中市,广元市,阿坝藏族羌族自治州
2012,巴中市,雅安市,广元市,阿坝藏族羌族自治州
2012,资阳市,内江市,泸州市,乐山市
2012,阿坝藏族羌族自治州,甘孜藏族自治州,巴中市,雅安市
2012,甘孜藏族自治州,阿坝藏族羌族自治州,巴中市,雅安市
2012,凉山彝族自治州,达州市,南充市,乐山市
2012,兰州市,酒泉市,庆阳市,白银市
2012,嘉峪关市,张掖市,金昌市,陇南市
2012,金昌市,陇南市,定西市,嘉峪关市
2012,白银市,天水市,武威市,庆阳市
2012,天水市,白银市,武威市,平凉市
2012,武威市,平凉市,张掖市,嘉峪关市
2012,张掖市,嘉峪关市,平凉市,金昌市
2012,平凉市,武威市,张掖市,嘉峪关市
2012,酒泉市,庆阳市,白银市,天水市
2012,庆阳市,酒泉市,白银市,天水市
2012,定西市,陇南市,金昌市,嘉峪关市
2012,陇南市,定西市,金昌市,嘉峪关市
2012,临夏回族自治州,甘南藏族自治州,定西市,陇南市
2012,甘南藏族自治州,临夏回族自治州,定西市,陇南市
2012,昆明市,曲靖市,玉溪市,红河哈尼族彝族自治州
2012,曲靖市,玉溪市,红河哈尼族彝族自治州,大理白族自治州
2012,玉溪市,红河哈尼族彝族自治州,大理白族自治州,曲靖市
2012,保山市,普洱市,临沧市,文山壮族苗族自治州
2012,昭通市,楚雄彝族自治州,文山壮族苗族自治州,大理白族自治州
2012,丽江市,德宏傣族景颇族自治州,西双版纳傣族自治州,迪庆藏族自治州
2012,普洱市,临沧市,保山市,文山壮族苗族自治州
2012,临沧市,普洱市,保山市,西双版纳傣族自治州
2012,楚雄彝族自治州,昭通市,文山壮族苗族自治州,大理白族自治州
2012,红河哈尼族彝族自治州,玉溪市,大理白族自治州,楚雄彝族自治州
2012,文山壮族苗族自治州,昭通市,保山市,楚雄彝族自治州
2012,西双版纳傣族自治州,丽江市,德宏傣族景颇族自治州,迪庆藏族自治州
2012,大理白族自治州,楚雄彝族自治州,昭通市,文山壮族苗族自治州
2012,德宏傣族景颇族自治州,丽江市,西双版纳傣族自治州,迪庆藏族自治州
2012,怒江傈僳族自治州,迪庆藏族自治州,德宏傣族景颇族自治州,丽江市
2012,迪庆藏族自治州,怒江傈僳族自治州,德宏傣族景颇族自治州,丽江市
2012,西安市,榆林市,咸阳市,延安市
2012,铜川市,商洛市,安康市,汉中市
2012,宝鸡市,延安市,渭南市,咸阳市
2012,咸阳市,延安市,宝鸡市,渭南市
2012,渭南市,宝鸡市,延安市,咸阳市
2012,延安市,宝鸡市,咸阳市,渭南市
2012,汉中市,安康市,商洛市,渭南市
2012,榆林市,咸阳市,延安市,宝鸡市
2012,安康市,商洛市,铜川市,汉中市
2012,福州市,泉州市,厦门市,漳州市
2012,厦门市,漳州市,福州市,龙岩市
2012,莆田市,宁德市,三明市,龙岩市
2012,三明市,龙岩市,莆田市,宁德市
2012,泉州市,福州市,厦门市,漳州市
2012,漳州市,龙岩市,三明市,厦门市
2012,南平市,宁德市,莆田市,三明市
2012,龙岩市,三明市,莆田市,宁德市
2012,宁德市,南平市,莆田市,三明市
2012,南宁市,柳州市,桂林市,玉林市
2012,柳州市,桂林市,南宁市,玉林市
2012,桂林市,柳州市,玉林市,梧州市
2012,梧州市,百色市,钦州市,贵港市
2012,北海市,贵港市,钦州市,崇左市
2012,防城港市,河池市,贺州市,来宾市
2012,钦州市,贵港市,北海市,百色市
2012,贵港市,钦州市,北海市,百色市
2012,玉林市,梧州市,百色市,桂林市
2012,百色市,钦州市,贵港市,梧州市
2012,贺州市,防城港市,河池市,来宾市
2012,河池市,来宾市,崇左市,防城港市
2012,来宾市,崇左市,河池市,防城港市
2012,崇左市,来宾市,河池市,防城港市
2012,郑州市,洛阳市,南阳市,许昌市
2012,开封市,三门峡市,驻马店市,商丘市
2012,洛阳市,南阳市,许昌市,新乡市
2012,平顶山市,焦作市,安阳市,周口市
2012,安阳市,周口市,焦作市,新乡市
2012,鹤壁市,漯河市,濮阳市,三门峡市
2012,新乡市,周口市,安阳市,焦作市
2012,焦作市,安阳市,周口市,平顶山市
2012,濮阳市,三门峡市,漯河市,开封市
2012,许昌市,新乡市,周口市,安阳市
2012,漯河市,濮阳市,鹤壁市,三门峡市
2012,三门峡市,开封市,濮阳市,驻马店市
2012,南阳市,许昌市,洛阳市,新乡市
2012,商丘市,信阳市,驻马店市,平顶山市
2012,信阳市,商丘市,驻马店市,平顶山市
2012,周口市,安阳市,焦作市,新乡市
2012,驻马店市,商丘市,信阳市,平顶山市
2012,哈尔滨市,大庆市,齐齐哈尔市,绥化市
2012,齐齐哈尔市,绥化市,牡丹江市,佳木斯市
2012,鸡西市,双鸭山市,佳木斯市,黑河市
